image_file,rectum (直肠),Sigmoid colon and descending colon (乙状结肠和降结肠),ileocecal valve (回盲瓣),Fecal frame (粪便帧),ileocecal orifice (回盲口),Rectal inversion(直肠反转),ascending colon (升结肠),transverse colon (横结肠)
1681979757.4224484.jpg,1,0,0,0,0,0,0,0
1687312082.1128604.jpg,0,0,0,0,0,0,0,1
1687312578.2286842.jpg,0,0,1,0,0,0,0,0
1687147375.796345.jpg,0,0,0,1,0,0,0,0
1687327095.3815649.jpg,0,0,0,0,0,1,0,0
1687312179.9808757.jpg,0,0,0,0,0,0,0,1
1687147407.9424303.jpg,0,0,0,1,0,0,0,0
1682577091.7989795.jpg,0,0,0,0,0,0,0,1
1687316726.0323675.jpg,0,0,0,0,0,1,0,0
1687312045.7100239.jpg,0,0,0,0,0,0,0,1
1687314725.7158108.jpg,1,0,0,0,0,0,0,0
1682478302.215726.jpg,0,1,0,1,0,0,0,0
1682065077.9935727.jpg,0,1,0,0,0,0,0,0
1687314477.4900482.jpg,0,1,0,0,0,0,0,0
1687312122.139266.jpg,0,0,0,0,0,0,0,1
1687147439.7605717.jpg,0,0,0,1,0,0,0,0
1687315994.2555108.jpg,0,0,0,0,0,1,0,0
1687312132.2721715.jpg,0,0,0,0,0,0,0,1
1687327087.3142025.jpg,0,0,0,0,0,1,0,0
1687314610.7122633.jpg,1,0,0,0,0,0,0,0
1687312664.5066264.jpg,0,0,1,0,1,0,0,0
1687314625.757435.jpg,1,0,0,0,0,0,0,0
1687314150.6159296.jpg,0,0,0,0,0,0,1,0
1687314304.761517.jpg,0,0,0,0,0,0,1,0
1687314735.2570877.jpg,1,0,0,0,0,0,0,0
1687314166.6099467.jpg,0,0,0,0,0,0,1,0
1682234387.4812987.jpg,0,0,0,0,0,0,1,0
1687312188.727837.jpg,0,0,0,0,0,0,0,1
1687316403.6076615.jpg,0,0,0,0,0,1,0,0
1687147416.6055903.jpg,0,0,0,1,0,0,0,0
1682060179.522969.jpg,0,0,0,1,0,0,0,0
1687312079.334157.jpg,0,0,0,0,0,0,0,1
1687314571.6876004.jpg,1,0,0,0,0,0,0,0
1687312018.2264516.jpg,0,0,0,0,0,0,0,1
1687314220.4597874.jpg,0,0,0,0,0,0,1,0
1687314676.5881538.jpg,1,0,0,0,0,0,0,0
1687316698.9779305.jpg,0,0,0,0,0,1,0,0
1687312634.1701207.jpg,0,0,1,0,1,0,0,0
1687314466.6777792.jpg,0,1,0,0,0,0,0,0
1687147373.5797677.jpg,0,0,0,1,0,0,0,0
1687314290.860321.jpg,0,0,0,0,0,0,1,0
1687312187.030901.jpg,0,0,0,0,0,0,0,1
1687312041.9888134.jpg,0,0,0,0,0,0,0,1
1682060005.235451.jpg,0,0,0,1,0,0,0,0
1687314196.7505343.jpg,0,0,0,0,0,0,1,0
1682042809.1342366.jpg,1,0,0,0,0,0,0,0
1687314626.4206247.jpg,1,0,0,0,0,0,0,0
1687147348.952571.jpg,0,0,0,1,0,0,0,0
1687147422.7479682.jpg,0,0,0,1,0,0,0,0
1687313317.2238884.jpg,0,0,0,0,1,0,0,0
1682060199.9111962.jpg,1,0,0,1,0,0,0,0
1687312176.038908.jpg,0,0,0,0,0,0,0,1
1687315975.9537706.jpg,0,0,0,0,0,1,0,0
1682060040.2667716.jpg,0,1,0,0,0,0,0,0
1681981281.2325528.jpg,1,0,0,0,0,0,0,0
1682060190.303616.jpg,0,0,0,1,0,0,0,0
1687327077.2989573.jpg,0,0,0,0,0,1,0,0
1687312162.7231965.jpg,0,0,0,0,0,0,0,1
1687313425.4819553.jpg,0,0,0,0,1,0,0,0
1687312197.026909.jpg,0,0,0,0,0,0,0,1
1687314359.8013525.jpg,0,1,0,0,0,0,0,0
1687147416.3982868.jpg,0,0,0,1,0,0,0,0
1681980049.0204086.jpg,1,0,0,0,0,0,0,0
1682577073.8982632.jpg,0,0,0,0,1,0,0,0
1682577030.0440912.jpg,0,1,0,0,0,0,0,0
1687327101.5705228.jpg,0,0,0,0,0,1,0,0
1682060182.4620566.jpg,0,0,0,1,0,0,0,0
1687314387.3655019.jpg,0,1,0,0,0,0,0,0
1687312195.47579.jpg,0,0,0,0,0,0,0,1
1687314161.1019945.jpg,0,0,0,0,0,0,1,0
1687312667.7098043.jpg,0,0,1,0,1,0,0,0
1687313419.7978427.jpg,0,0,1,0,1,0,0,0
1682488547.7761087.jpg,0,1,0,0,0,0,0,0
1687312024.9932845.jpg,0,0,0,0,0,0,0,1
1687312080.4904208.jpg,0,0,0,0,0,0,0,1
1687316733.1133137.jpg,0,0,0,0,0,1,0,0
1687314639.0047538.jpg,1,0,0,0,0,0,0,0
1687314364.770346.jpg,0,1,0,0,0,0,0,0
1687147338.07442.jpg,0,0,1,1,0,0,0,0
1682234969.348508.jpg,1,0,0,0,0,0,0,0
1687147362.6606276.jpg,0,0,0,1,0,0,0,0
1687315983.6348016.jpg,0,0,0,0,0,1,0,0
1682235210.710241.jpg,0,0,0,0,0,0,1,0
1687314718.9032445.jpg,1,0,0,0,0,0,0,0
1687312714.2283216.jpg,0,0,1,0,0,0,0,0
1682497588.584277.jpg,0,1,0,0,0,0,0,0
1687327085.2131326.jpg,0,0,0,0,0,1,0,0
1687147420.8580935.jpg,0,1,0,1,0,0,0,0
1687316393.6662364.jpg,0,0,0,0,0,1,0,0
1687147447.7029338.jpg,0,0,0,1,0,0,0,0
1687314588.1421878.jpg,1,0,0,0,0,0,0,0
1687312151.709407.jpg,0,0,0,0,0,0,0,1
1682060147.6203985.jpg,0,0,0,1,0,0,0,0
1687313686.340073.jpg,0,0,0,0,1,0,0,0
1687313392.0396.jpg,0,0,0,0,1,0,0,0
1687314586.7622428.jpg,1,0,0,0,0,0,0,0
1687312044.9713974.jpg,0,0,0,0,0,0,0,1
1687312040.964676.jpg,0,0,0,0,0,0,0,1
1687314253.5216174.jpg,0,0,0,0,0,0,1,0
1687314636.2591262.jpg,1,0,0,0,0,0,0,0
1687312702.6091716.jpg,0,0,1,0,0,0,0,0
1687313426.7321117.jpg,0,0,0,0,1,0,0,0
1687313410.2412894.jpg,0,0,0,0,1,0,0,0
1687312176.7859268.jpg,0,0,0,0,0,0,0,1
1687327091.7424984.jpg,0,0,0,0,0,1,0,0
1687314653.8992348.jpg,1,0,0,0,0,0,0,0
1687312687.4906332.jpg,0,0,1,0,0,0,0,0
1682232439.6493826.jpg,0,0,0,0,0,0,0,1
1687316373.4720225.jpg,0,0,0,0,0,1,0,0
1687314624.3951507.jpg,1,0,0,0,0,0,0,0
1682039496.271064.jpg,1,0,0,0,0,0,0,0
1687315967.3497827.jpg,0,0,0,0,0,1,0,0
1687314436.4134462.jpg,0,1,0,0,0,0,0,0
1687316700.2296534.jpg,0,0,0,0,0,1,0,0
1687312716.5826485.jpg,0,0,1,0,0,0,0,0
1687314302.7371497.jpg,0,0,0,0,0,0,1,0
1687312039.7844982.jpg,0,0,0,0,0,0,0,1
1687314134.614133.jpg,0,0,0,0,0,0,1,0
1682060194.3225615.jpg,0,0,0,1,0,0,0,0
1687314173.111792.jpg,0,0,0,0,0,0,1,0
1687312015.7955554.jpg,0,0,0,0,0,0,0,1
1687312587.2167861.jpg,0,0,1,0,1,0,0,0
1687312150.4195213.jpg,0,0,0,0,0,0,0,1
1687312535.3666873.jpg,0,0,1,0,0,0,0,0
1687312551.8672595.jpg,0,0,1,0,0,0,0,0
1682040576.0739286.jpg,0,1,0,0,0,0,0,0
1687315980.6863444.jpg,0,0,0,0,0,1,0,0
1687312568.365664.jpg,0,0,1,0,0,0,0,0
1687312065.2405827.jpg,0,0,0,0,0,0,0,1
1682488575.3892663.jpg,0,0,1,0,1,0,0,0
1687312158.9081118.jpg,0,0,0,0,0,0,0,1
1687313643.5786507.jpg,0,0,1,0,1,0,0,0
1687313358.8579447.jpg,0,0,1,0,1,0,0,0
1687316370.5155447.jpg,0,0,0,0,0,1,0,0
1682060703.8081682.jpg,0,0,0,0,0,0,0,1
1687314450.9819992.jpg,0,1,0,0,0,0,0,0
1687312596.7849011.jpg,0,0,1,0,0,0,0,0
1687316389.0692072.jpg,0,0,0,0,0,1,0,0
1682575775.529127.jpg,0,1,0,0,0,0,0,0
1687316691.8978424.jpg,0,0,0,0,0,1,0,0
1687316727.429334.jpg,0,0,0,0,0,1,0,0
1687314356.2424576.jpg,0,1,0,0,0,0,0,0
1682577057.7293186.jpg,0,0,0,0,0,0,1,0
1682060163.35748.jpg,0,0,0,1,0,0,0,0
1682577135.591171.jpg,0,1,0,0,0,0,0,0
1687314256.8923712.jpg,0,0,0,0,0,0,1,0
1687314490.3399694.jpg,0,1,0,0,0,0,0,0
1682060711.8018847.jpg,0,0,0,1,0,0,0,0
1682060190.9390268.jpg,0,0,0,1,0,0,0,0
1687312184.0328815.jpg,0,0,0,0,0,0,0,1
1687147349.52417.jpg,0,0,0,1,0,0,0,0
1687147387.8663528.jpg,0,0,0,1,0,0,0,0
1682577093.905987.jpg,0,0,0,0,0,0,0,1
1687315977.3725195.jpg,0,0,0,0,0,1,0,0
1682039351.1445048.jpg,0,0,0,1,0,0,0,1
1687313290.2799473.jpg,0,0,0,0,1,0,0,0
1682235237.6201017.jpg,0,0,0,0,0,0,1,0
1682039272.4128938.jpg,0,0,0,1,0,0,0,0
1687147393.4067793.jpg,0,0,0,1,0,0,0,0
1687312612.1320002.jpg,0,0,1,0,0,0,0,0
1687313624.5051296.jpg,0,0,0,0,1,0,0,0
1682039323.500243.jpg,0,0,0,1,0,0,0,1
1682060039.0366666.jpg,0,1,0,0,0,0,0,0
1687312122.750263.jpg,0,0,0,0,0,0,0,1
1687316385.1712027.jpg,0,0,0,0,0,1,0,0
1687314140.960024.jpg,0,0,0,0,0,0,1,0
1687312715.719217.jpg,0,0,1,0,0,0,0,0
1687327080.8025415.jpg,0,0,0,0,0,1,0,0
1687147352.2704663.jpg,0,0,0,1,0,0,0,0
1687314633.6756554.jpg,1,0,0,0,0,0,0,0
1687316390.3162682.jpg,0,0,0,0,0,1,0,0
1682060165.9783397.jpg,0,0,0,0,0,0,0,1
1687314147.4740906.jpg,0,0,0,0,0,0,1,0
1687313416.1181247.jpg,0,0,1,0,1,0,0,0
1682577073.5658412.jpg,0,0,0,0,1,0,0,0
1687312059.4514768.jpg,0,0,0,0,0,0,0,1
1682041828.94406.jpg,0,0,0,0,0,0,1,0
1687312086.9148889.jpg,0,0,0,0,0,0,0,1
1682577080.8739917.jpg,0,0,0,0,0,0,1,0
1687314301.6692681.jpg,0,0,0,0,0,0,1,0
1681979990.7581737.jpg,0,0,1,1,0,0,0,0
1687313389.1142933.jpg,0,0,0,0,1,0,0,0
1687314161.47684.jpg,0,0,0,0,0,0,1,0
1687314369.4501796.jpg,0,1,0,0,0,0,0,0
1687316701.9109848.jpg,0,0,0,0,0,1,0,0
1687314248.921592.jpg,0,0,0,0,0,0,1,0
1687314686.1919937.jpg,1,0,0,0,0,0,0,0
1682232732.3085465.jpg,0,0,1,1,1,0,0,0
1687314487.8929076.jpg,0,1,0,0,0,0,0,0
1687315999.9895232.jpg,0,0,0,0,0,1,0,0
1682060704.5853813.jpg,0,0,0,0,0,0,0,1
1687312174.553996.jpg,0,0,0,0,0,0,0,1
1687315960.6315334.jpg,0,0,0,0,0,1,0,0
1687314502.3128123.jpg,0,1,0,0,0,0,0,0
1687314468.0309412.jpg,0,1,0,0,0,0,0,0
1687147380.4372895.jpg,0,0,0,1,0,0,0,0
1687314690.7705824.jpg,1,0,0,0,0,0,0,0
1687314648.393668.jpg,1,0,0,0,0,0,0,0
1682060186.9835613.jpg,0,1,0,0,0,0,0,0
1682042815.9578016.jpg,1,0,0,0,0,0,0,0
1687312144.4172828.jpg,0,0,0,0,0,0,0,1
1682674750.316434.jpg,0,1,0,0,0,0,0,0
1682060162.0981696.jpg,0,0,0,1,0,0,0,0
1687314696.0878932.jpg,1,0,0,0,0,0,0,0
1687316725.8280501.jpg,0,0,0,0,0,1,0,0
1687313402.8797216.jpg,0,0,0,0,1,0,0,0
1687313382.5035212.jpg,0,0,0,0,1,0,0,0
1687314271.730447.jpg,0,0,0,0,0,0,1,0
1687314410.8893945.jpg,0,1,0,0,0,0,0,0
1687315960.7312.jpg,0,0,0,0,0,1,0,0
1687312152.65955.jpg,0,0,0,0,0,0,0,1
1687312567.0963094.jpg,0,0,1,0,0,0,0,0
1687312150.6228402.jpg,0,0,0,0,0,0,0,1
1682042821.6764412.jpg,1,0,0,0,0,0,0,0
1687314600.9357905.jpg,1,0,0,0,0,0,0,0
1687312545.7348342.jpg,0,0,1,0,0,0,0,0
1682060189.129407.jpg,0,0,0,0,0,0,0,1
1687312586.8259573.jpg,0,0,1,0,1,0,0,0
1687314728.893486.jpg,1,0,0,0,0,0,0,0
1687316370.726926.jpg,0,0,0,0,0,1,0,0
1682039350.3093789.jpg,0,0,0,1,0,0,0,1
1687316401.2651684.jpg,0,0,0,0,0,1,0,0
1687314572.5697758.jpg,1,0,0,0,0,0,0,0
1687312545.3161118.jpg,0,0,1,0,0,0,0,0
1687327084.0041738.jpg,0,0,0,0,0,1,0,0
1687315968.5758657.jpg,0,0,0,0,0,1,0,0
1682235190.242532.jpg,0,0,0,0,0,0,0,1
1687312711.263255.jpg,0,0,1,0,0,0,0,0
1687314471.0216844.jpg,0,1,0,0,0,0,0,0
1687314431.371796.jpg,0,1,0,0,0,0,0,0
1687147352.064893.jpg,0,0,0,1,0,0,0,0
1682575806.260628.jpg,1,0,0,0,0,0,0,0
1682061566.0883937.jpg,0,0,0,0,1,0,0,0
1687314048.359353.jpg,0,0,0,0,0,0,1,0
1687314231.6276374.jpg,0,0,0,0,0,0,1,0
1687314173.327124.jpg,0,0,0,0,0,0,1,0
1687315979.0363913.jpg,0,0,0,0,0,1,0,0
1687313314.8196352.jpg,0,0,0,0,1,0,0,0
1687313378.5051618.jpg,0,0,0,0,1,0,0,0
1687312107.341937.jpg,0,0,0,0,0,0,0,1
1682575754.884276.jpg,0,0,0,1,1,0,0,0
1687312074.9842103.jpg,0,0,0,0,0,0,0,1
1687313649.1362388.jpg,0,0,0,0,1,0,0,0
1682060029.0586405.jpg,0,0,0,0,0,0,1,0
1682497582.5984743.jpg,0,1,0,0,0,0,0,0
1687314365.73971.jpg,0,1,0,0,0,0,0,0
1687314237.640516.jpg,0,0,0,0,0,0,1,0
1682577160.4156163.jpg,0,1,0,0,0,0,0,0
1687147382.9988124.jpg,0,0,0,1,0,0,0,0
1682060716.47537.jpg,1,0,0,0,0,0,0,0
1687312593.0011063.jpg,0,0,1,0,0,0,0,0
1687314419.4131892.jpg,0,1,0,0,0,0,0,0
1687312165.3254278.jpg,0,0,0,0,0,0,0,1
1687316374.6133814.jpg,0,0,0,0,0,1,0,0
1682577028.9293647.jpg,0,1,0,0,0,0,0,0
1687314289.9187543.jpg,0,0,0,0,0,0,1,0
1687312613.8599632.jpg,0,0,1,0,0,0,0,0
1682061571.8024538.jpg,0,0,0,0,0,0,1,0
1687147404.2066514.jpg,0,0,0,1,0,0,0,0
1687313307.5911798.jpg,0,0,1,0,1,0,0,0
1687316691.9895327.jpg,0,0,0,0,0,1,0,0
1682235215.7393992.jpg,0,0,0,0,0,0,1,0
1682061595.5638618.jpg,1,0,0,0,0,0,0,0
1687312039.5831735.jpg,0,0,0,0,0,0,0,1
1687314304.640924.jpg,0,0,0,0,0,0,1,0
1682575770.925551.jpg,0,0,0,0,0,0,1,0
1682577106.4685621.jpg,0,1,0,0,0,0,0,0
1687313423.610709.jpg,0,0,0,0,1,0,0,0
1687314205.3728461.jpg,0,0,0,0,0,0,1,0
1687313669.702796.jpg,0,0,0,0,1,0,0,0
1687314181.5334039.jpg,0,0,0,0,0,0,1,0
1687314262.2541227.jpg,0,0,0,0,0,0,1,0
1687147398.8150165.jpg,0,0,0,1,0,0,0,0
1687314491.420839.jpg,0,1,0,0,0,0,0,0
1682059029.885358.jpg,0,1,0,0,0,0,0,0
1687147390.2134628.jpg,0,0,0,1,0,0,0,0
1682577068.560418.jpg,0,0,0,0,1,0,0,0
1687312156.6053228.jpg,0,0,0,0,0,0,0,1
1682039389.13218.jpg,0,0,0,0,0,0,1,0
1687312018.3720531.jpg,0,0,0,0,0,0,0,1
1682577062.0094335.jpg,0,0,0,0,0,0,1,0
1687312137.9227192.jpg,0,0,0,0,0,0,0,1
1687313298.8822885.jpg,0,0,1,0,1,0,0,0
1687147442.0191724.jpg,0,0,0,1,0,0,0,0
1687327082.1850042.jpg,0,0,0,0,0,1,0,0
1687313613.4598207.jpg,0,0,0,0,1,0,0,0
1687312060.9884312.jpg,0,0,0,0,0,0,0,1
1687314119.9914742.jpg,0,0,0,0,0,0,1,0
1687316375.1316984.jpg,0,0,0,0,0,1,0,0
1682060175.0054102.jpg,0,0,0,1,0,0,0,0
1682577092.6575553.jpg,0,0,0,0,0,0,0,1
1687314396.1423707.jpg,0,1,0,0,0,0,0,0
1687314266.852777.jpg,0,0,0,0,0,0,1,0
1687314202.7220726.jpg,0,0,0,0,0,0,1,0
1687314577.862322.jpg,1,0,0,0,0,0,0,0
1682040632.2267668.jpg,0,1,0,0,0,0,0,0
1682066033.223428.jpg,0,0,0,0,0,0,0,1
1687314506.3798037.jpg,0,1,0,0,0,0,0,0
1687312144.6225994.jpg,0,0,0,0,0,0,0,1
1687312106.7528799.jpg,0,0,0,0,0,0,0,1
1687312716.2566633.jpg,0,0,1,0,0,0,0,0
1682065983.0935552.jpg,0,0,0,0,0,0,0,1
1682673280.025994.jpg,0,0,0,1,0,0,0,0
1687312164.7802017.jpg,0,0,0,0,0,0,0,1
1687314429.475379.jpg,0,1,0,0,0,0,0,0
1687312048.4445195.jpg,0,0,0,0,0,0,0,1
1687314451.59627.jpg,0,1,0,0,0,0,0,0
1682060191.693792.jpg,0,1,0,0,0,0,0,0
1682674851.606772.jpg,0,0,0,0,0,1,0,0
1682577164.075876.jpg,0,1,0,0,0,0,0,0
1682407269.3122785.jpg,1,0,0,0,0,0,0,0
1687314287.1506283.jpg,0,0,0,0,0,0,1,0
1682040641.535862.jpg,1,0,0,0,0,0,0,0
1682041848.9722278.jpg,0,1,0,0,0,0,0,0
1687147428.4713907.jpg,0,0,0,1,0,0,0,0
1687147426.5632966.jpg,0,0,0,1,0,0,0,0
1682577029.339365.jpg,0,1,0,0,0,0,0,0
1687314300.7159548.jpg,0,0,0,0,0,0,1,0
1687314496.31738.jpg,0,1,0,0,0,0,0,0
1687315992.24618.jpg,0,0,0,0,0,1,0,0
1687312168.9059303.jpg,0,0,0,0,0,0,0,1
1687312159.8500805.jpg,0,0,0,0,0,0,0,1
1682064994.1777368.jpg,0,0,1,1,1,0,0,0
1687312573.2046463.jpg,0,0,1,0,1,0,0,0
1687314121.166799.jpg,0,0,0,0,0,0,1,0
1687314433.7463667.jpg,0,1,0,0,0,0,0,0
1681981302.80665.jpg,0,1,0,0,0,0,0,0
1687312687.3661292.jpg,0,0,1,0,0,0,0,0
1687313377.9808013.jpg,0,0,0,0,1,0,0,0
1687316398.2979722.jpg,0,0,0,0,0,1,0,0
1687314236.2306187.jpg,0,0,0,0,0,0,1,0
1687314176.0902123.jpg,0,0,0,0,0,0,1,0
1682058190.940989.jpg,0,1,0,0,0,0,0,0
1687312614.810877.jpg,0,0,1,0,0,0,0,0
1687316363.6296172.jpg,0,0,0,0,0,1,0,0
1687327089.6643436.jpg,0,0,0,0,0,1,0,0
1687147386.909467.jpg,0,0,0,1,0,0,0,0
1682575742.53019.jpg,0,0,0,0,0,0,1,0
1687314709.5525048.jpg,1,0,0,0,0,0,0,0
1687312634.9139488.jpg,0,0,1,0,1,0,0,0
1687314255.09951.jpg,0,0,0,0,0,0,1,0
1682041850.8343742.jpg,0,1,0,0,0,0,0,0
1687314413.2566047.jpg,0,1,0,0,0,0,0,0
1687313290.7006252.jpg,0,0,0,0,1,0,0,0
1687312032.0386007.jpg,0,0,0,0,0,0,0,1
1687313320.753665.jpg,0,0,1,0,1,0,0,0
1687314444.6126254.jpg,0,1,0,0,0,0,0,0
1687312156.7379274.jpg,0,0,0,0,0,0,0,1
1687312166.2733881.jpg,0,0,0,0,0,0,0,1
1687312708.5786388.jpg,0,0,1,0,0,0,0,0
1687312057.411046.jpg,0,0,0,0,0,0,0,1
1687316382.982969.jpg,0,0,0,0,0,1,0,0
1687147390.951327.jpg,0,0,0,1,0,0,0,0
1687314588.757764.jpg,1,0,0,0,0,0,0,0
1687312589.8188157.jpg,0,0,1,0,1,0,0,0
1682060196.0700119.jpg,0,1,0,1,0,0,0,0
1682488728.6689117.jpg,0,0,0,0,0,1,0,0
1687314690.3555355.jpg,1,0,0,0,0,0,0,0
1687314654.0997672.jpg,1,0,0,0,0,0,0,0
1687313388.584935.jpg,0,0,0,0,1,0,0,0
1687312582.022131.jpg,0,0,1,0,0,0,0,0
1682060138.9025486.jpg,0,0,0,1,0,0,0,0
1682476260.2272668.jpg,0,0,1,1,0,0,0,0
1687312167.2632575.jpg,0,0,0,0,0,0,0,1
1681981306.0103867.jpg,1,0,0,0,0,0,0,0
1687312535.0195792.jpg,0,0,1,0,0,0,0,0
1687316716.4440947.jpg,0,0,0,0,0,1,0,0
1687314745.238831.jpg,1,0,0,0,0,0,0,0
1687312600.2409384.jpg,0,0,1,0,0,0,0,0
1682059987.1136408.jpg,0,1,0,0,0,0,0,0
1687316401.0577974.jpg,0,0,0,0,0,1,0,0
1682577074.6202805.jpg,0,0,0,0,1,0,0,0
1687312170.0552378.jpg,0,0,0,0,0,0,0,1
1687147409.966266.jpg,0,0,0,1,0,0,0,0
1687312700.0430362.jpg,0,0,1,0,0,0,0,0
1687313388.2558126.jpg,0,0,0,0,1,0,0,0
1687312708.9922557.jpg,0,0,1,0,0,0,0,0
1682065040.186798.jpg,0,0,0,1,0,0,0,1
1687314452.3255663.jpg,0,1,0,0,0,0,0,0
1687327095.2858849.jpg,0,0,0,0,0,1,0,0
1682042572.0628526.jpg,0,0,0,0,0,0,1,0
1682040607.0483136.jpg,0,0,0,0,0,0,1,0
1687314195.2518613.jpg,0,0,0,0,0,0,1,0
1682060067.797798.jpg,0,1,0,0,0,0,0,0
1687312054.009058.jpg,0,0,0,0,0,0,0,1
1687312555.1778107.jpg,0,0,1,0,0,0,0,0
1687314359.4684346.jpg,0,1,0,0,0,0,0,0
1687314301.787871.jpg,0,0,0,0,0,0,1,0
1682234338.417334.jpg,0,0,0,0,0,0,0,1
1687313687.0554678.jpg,0,0,1,0,1,0,0,0
1687312060.5867302.jpg,0,0,0,0,0,0,0,1
1682058188.3342602.jpg,0,0,0,1,0,0,0,0
1687314135.8233342.jpg,0,0,0,0,0,0,1,0
1682577211.542079.jpg,0,0,0,0,0,1,0,0
1682065092.1887167.jpg,1,0,0,0,0,0,0,0
1687314690.035478.jpg,1,0,0,0,0,0,0,0
1687147395.422464.jpg,0,0,0,1,0,0,0,0
1687314273.417625.jpg,0,0,0,0,0,0,1,0
1682577107.2390628.jpg,1,0,0,0,0,0,0,0
1687147399.8677852.jpg,0,0,0,1,0,0,0,0
1687312611.3372946.jpg,0,0,1,0,0,0,0,0
1687314380.192768.jpg,0,1,0,0,0,0,0,0
1687314290.5413456.jpg,0,0,0,0,0,0,1,0
1687316383.1983826.jpg,0,0,0,0,0,1,0,0
1687314131.4601095.jpg,0,0,0,0,0,0,1,0
1687313348.398763.jpg,0,0,0,0,1,0,0,0
1687314711.3557346.jpg,1,0,0,0,0,0,0,0
1687312189.4996605.jpg,0,0,0,0,0,0,0,1
1687312642.543041.jpg,0,0,1,0,0,0,0,0
1687316001.0026014.jpg,0,0,0,0,0,1,0,0
1687327086.4072342.jpg,0,0,0,0,0,1,0,0
1687312712.0100205.jpg,0,0,1,0,0,0,0,0
1687312554.018694.jpg,0,0,1,0,0,0,0,0
1687147371.1452887.jpg,0,0,0,1,0,0,0,1
1681981278.508914.jpg,0,1,0,0,0,0,0,0
1687312589.6114552.jpg,0,0,1,0,1,0,0,0
1682042525.7379823.jpg,0,0,0,0,0,0,1,0
1687314454.1533997.jpg,0,1,0,0,0,0,0,0
1687312026.7059216.jpg,0,0,0,0,0,0,0,1
1682059976.246145.jpg,0,1,0,0,0,0,0,0
1682042594.5931895.jpg,0,0,0,0,0,0,1,0
1687314128.8913038.jpg,0,0,0,0,0,0,1,0
1687312660.438595.jpg,0,0,1,0,0,0,0,0
1682060199.1618288.jpg,0,1,0,0,0,0,0,0
1687313412.033038.jpg,0,0,0,0,1,0,0,0
1682065027.8036158.jpg,0,0,1,1,0,0,0,0
1682575813.0858357.jpg,1,0,0,0,0,0,0,0
1687314579.0458224.jpg,1,0,0,0,0,0,0,0
1687314458.6219118.jpg,0,1,0,0,0,0,0,0
1687313375.3729484.jpg,0,0,0,0,1,0,0,0
1687312061.7203412.jpg,0,0,0,0,0,0,0,1
1682065115.4844306.jpg,1,0,0,0,0,0,0,0
1687314503.0580506.jpg,0,1,0,0,0,0,0,0
1682060038.5737169.jpg,0,1,0,0,0,0,0,0
1687316711.3308394.jpg,0,0,0,0,0,1,0,0
1682060059.0436938.jpg,0,0,0,1,0,0,0,0
1687314390.9686427.jpg,0,1,0,0,0,0,0,0
1687312615.89502.jpg,0,0,1,0,0,0,0,0
1687314745.8486078.jpg,1,0,0,0,0,0,0,0
1687314178.0004556.jpg,0,0,0,0,0,0,1,0
1687312155.6474164.jpg,0,0,0,0,0,0,0,1
1687315971.1126168.jpg,0,0,0,0,0,1,0,0
1687316389.2726698.jpg,0,0,0,0,0,1,0,0
1687314241.8116088.jpg,0,0,0,0,0,0,1,0
1687312668.7904594.jpg,0,0,1,0,1,0,0,0
1687312571.1092944.jpg,0,0,1,0,0,0,0,0
1687312114.942814.jpg,0,0,0,0,0,0,0,1
1687312128.584196.jpg,0,0,0,0,0,0,0,1
1682064994.1187372.jpg,0,0,1,1,1,0,0,0
1687147433.2234752.jpg,0,0,0,1,0,0,0,0
1687314712.9468737.jpg,1,0,0,0,0,0,0,0
1687316366.9712777.jpg,0,0,0,0,0,1,0,0
1687314276.4200895.jpg,0,0,0,0,0,0,1,0
1682066043.3039825.jpg,0,0,0,1,0,0,0,1
1682060188.2243886.jpg,0,0,0,1,0,0,0,1
1682059047.6137414.jpg,0,0,0,1,0,0,0,0
1687314123.2188723.jpg,0,0,0,0,0,0,1,0
1687312657.8219433.jpg,0,0,1,0,0,0,0,0
1687312193.4370496.jpg,0,0,0,0,0,0,0,1
1687313379.244842.jpg,0,0,0,0,1,0,0,0
1687314456.0489645.jpg,0,1,0,0,0,0,0,0
1687316735.8441591.jpg,0,0,0,0,0,1,0,0
1687313651.3261814.jpg,0,0,1,0,1,0,0,0
1682232974.144597.jpg,0,1,0,0,0,0,0,0
1687314468.366069.jpg,0,1,0,0,0,0,0,0
1687314371.5133874.jpg,0,1,0,0,0,0,0,0
1687147425.7077596.jpg,0,0,0,1,0,0,0,0
1687314695.1613493.jpg,1,0,0,0,0,0,0,0
1682060061.1733377.jpg,0,0,0,1,0,0,0,0
1687312191.7279801.jpg,0,0,0,0,0,0,0,1
1687314246.702913.jpg,0,0,0,0,0,0,1,0
1687312173.583746.jpg,0,0,0,0,0,0,0,1
1687314673.4444008.jpg,1,0,0,0,0,0,0,0
1687314275.4650984.jpg,0,0,0,0,0,0,1,0
1687314581.959689.jpg,1,0,0,0,0,0,0,0
1687147359.291621.jpg,0,0,0,1,0,0,0,0
1687314657.4462578.jpg,1,0,0,0,0,0,0,0
1687314407.4495711.jpg,0,1,0,0,0,0,0,0
1687313413.2871397.jpg,0,0,0,0,1,0,0,0
1687315985.48842.jpg,0,0,0,0,0,1,0,0
1687316708.5145283.jpg,0,0,0,0,0,1,0,0
1687314464.9880173.jpg,0,1,0,0,0,0,0,0
1687314369.242823.jpg,0,1,0,0,0,0,0,0
